@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
4864,'2019/09/19 12:51:05:229',42,-7828346,-6447205,-6183774,-6052187,-6183772,-6512481,-7104102,-7761517,-8484981,-9799552,-7236722,-5921372,-5592663,-5526869,-5724247,-5987419,-6447713,-7039593,-7763313,-9998474,-6973549,-5723993,-5461077,-5526613,-5724504,-5987676,-6514278,-7107187,-7896959,-9541012,-6973804,-5855834,-8093052,-8492696,-8165274,-8626855,-9546415,-9874609,-10794166,-11451323,-7040110,-6974058,-15132389,-14873331,-11849426,-9681598,-9613751,-9808815,-9805211,-9474188,-7039852,-6447714,-14408666,-15923962,-13689830,-11913421,-10661040,-10397609,-10922407,-9473674,-8684420,-8158076,-6908265,-9083548,-9084833,-8361625,-8495011,-8691877,-9480620,-10135722,-9144971,-10658980,-7829624,-7764088,-8422790,-8818832,-9016469,-9411484,-10200742,-12107966,-8618113,-8553346,-7566194,-7568782,-7115478,-7311822,-8949672,-10915202,-10785158,-11641757,-9011844,-8486527,-8355196,-8487563,-8690125,-8297687,-10002367,-13082254,-13214354,-13478042,1
4865,'2019/09/19 12:51:05:262',42,-7762555,-6512484,-6118237,-5986651,-6183772,-6512480,-7038823,-7761517,-8484980,-9930367,-7302258,-5921372,-5592662,-5592405,-5724247,-5987163,-6382177,-7039593,-7828849,-9998475,-6973549,-5723993,-5461077,-5526613,-5724248,-6053212,-6514279,-7107188,-7962751,-9606806,-6908268,-5855834,-8158589,-8755869,-8297118,-8758441,-9612465,-9875122,-10794679,-11517115,-7040110,-7105387,-15198182,-14807538,-11718353,-9681854,-9679544,-9743023,-9804954,-9539724,-7039852,-6513507,-14474460,-15923963,-13689574,-11913420,-10661040,-10397610,-10922407,-9407881,-8749956,-8158075,-6974058,-8951191,-9083805,-8295318,-8362911,-8691620,-9480620,-10004393,-9144970,-10658980,-7829623,-7896188,-8620427,-8951189,-9082776,-9543327,-10135205,-12107709,-8618113,-8553346,-7566195,-7568781,-7115223,-7311821,-8884136,-10849922,-10785159,-11773085,-8946308,-8486526,-8420477,-8422027,-8690126,-8297431,-9937087,-13082254,-13214354,-13543579,1
4866,'2019/09/19 12:51:05:295',42,-7828092,-6512485,-6183774,-5986651,-6183772,-6512481,-7104102,-7761517,-8484980,-9930367,-7236721,-5921372,-5658199,-5526869,-5724247,-5987163,-6447713,-7105128,-7828850,-9933195,-6973549,-5723993,-5461077,-5526613,-5724504,-5987677,-6514791,-7107445,-8028545,-9541782,-6908268,-5855834,-8093053,-9085346,-8428961,-8824749,-9678515,-10072244,-10860473,-11582908,-7040110,-7105387,-15263719,-14807282,-11652560,-9747391,-9745080,-9677230,-9739162,-9474188,-6974316,-6579299,-14606045,-15858426,-13624036,-11913163,-10661039,-10397609,-10922406,-9342345,-8684676,-8158076,-7039851,-8884883,-9083291,-8295061,-8362654,-8626083,-9415084,-10004392,-9144971,-10658980,-7829623,-8028288,-8818319,-9148826,-9280155,-9674913,-10069670,-11910587,-8618113,-8618882,-7566194,-7568781,-7115223,-7311822,-8884136,-10915203,-10719622,-11773342,-8946308,-8486526,-8355196,-8487307,-8689870,-8297687,-9936832,-13082254,-13214354,-13543578,1
4867,'2019/09/19 12:51:05:328',42,-7828091,-6512485,-6118238,-6052187,-6183772,-6512480,-7104102,-7761517,-8484724,-9799552,-7236722,-5921372,-5592662,-5526869,-5724247,-5987419,-6447713,-7039593,-7828850,-9998476,-6973549,-5723993,-5461077,-5526869,-5790040,-6053470,-6580585,-7107702,-8028802,-9607319,-6973805,-5855834,-8158845,-9545897,-8495269,-8825263,-9678772,-10203573,-10926266,-11648445,-7039854,-7105644,-15263975,-14741745,-11587025,-9813440,-9745337,-9611437,-9673368,-9474188,-7039852,-6579300,-14672095,-15858426,-13558244,-11913420,-10661040,-10463146,-10856615,-9407881,-8750212,-8158332,-7040108,-8950162,-9083291,-8295061,-8493984,-8691878,-9480878,-9873321,-9144970,-10658980,-7764087,-8028802,-8950162,-9214876,-9411740,-9674914,-10069671,-11713208,-8618113,-8553346,-7566195,-7568781,-7115478,-7311821,-8949672,-10915458,-10785158,-11773342,-8946307,-8486526,-8354941,-8422027,-8690125,-8297431,-9936832,-13082253,-13214354,-13543579,1
4868,'2019/09/19 12:51:05:362',42,-7762811,-6446949,-6118238,-5986651,-6183772,-6512480,-7104103,-7761517,-8484980,-9865088,-7302257,-5921371,-5658199,-5592405,-5724247,-5987419,-6447713,-7105129,-7828851,-9998732,-6973549,-5723993,-5461077,-5526869,-5790040,-6185056,-6646635,-7173496,-8094852,-9541784,-6908268,-5855834,-8158845,-10006450,-8561576,-8825518,-9678515,-10334903,-10926523,-11648445,-7105645,-7105900,-15264232,-14741489,-11587024,-9813441,-9810873,-9610924,-9541781,-9473931,-7039852,-6645093,-14803424,-15858170,-13557988,-11913164,-10595759,-10397866,-10856614,-9407880,-8684676,-8158332,-7105644,-8949905,-9017754,-8360598,-8494754,-8757670,-9546671,-9873578,-9144971,-10658980,-7829623,-8029060,-8950676,-9215390,-9346719,-9609635,-9938855,-11384501,-8618113,-8618882,-7566195,-7568781,-7115224,-7311822,-8949672,-10915202,-10719623,-11773086,-8946307,-8420990,-8289405,-8422027,-8690125,-8297431,-9936831,-13082254,-13214355,-13543579,1
4869,'2019/09/19 12:51:05:394',42,-7762811,-6446949,-6118238,-5986651,-6183772,-6512480,-7104103,-7761517,-8484980,-9865088,-7302257,-5921371,-5658199,-5592405,-5724247,-5987419,-6447713,-7105129,-7828851,-9998732,-6973549,-5723993,-5461077,-5526869,-5790040,-6185056,-6646635,-7173496,-8094852,-9541784,-6908268,-5855834,-8158845,-10006450,-8561576,-8825518,-9678515,-10334903,-10926523,-11648445,-7105645,-7105900,-15264232,-14741489,-11587024,-9813441,-9810873,-9610924,-9541781,-9473931,-7039852,-6645093,-14803424,-15858170,-13557988,-11913164,-10595759,-10397866,-10856614,-9407880,-8684676,-8158332,-7105644,-8949905,-9017754,-8360598,-8494754,-8757670,-9546671,-9873578,-9144971,-10658980,-7829623,-8029060,-8950676,-9215390,-9346719,-9609635,-9938855,-11384501,-8618113,-8618882,-7566195,-7568781,-7115224,-7311822,-8949672,-10915202,-10719623,-11773086,-8946307,-8420990,-8289405,-8422027,-8690125,-8297431,-9936831,-13082254,-13214355,-13543579,1
4870,'2019/09/19 12:51:05:428',42,-7828090,-6512485,-6118238,-5986651,-6183772,-6512480,-7104102,-7761516,-8484980,-9865087,-7236721,-5921372,-5592663,-5526869,-5724247,-5921882,-6447713,-7039593,-7828850,-9933196,-6908013,-5723993,-5461077,-5526869,-5790041,-6185570,-6778222,-7173753,-8095111,-9607577,-6908269,-5855834,-8224382,-10533307,-8628140,-8694704,-9612980,-10401208,-10992316,-11648957,-7040109,-7236973,-15330024,-14675953,-11521487,-9813441,-9810873,-9479594,-9475475,-9408138,-7039852,-6710629,-14803425,-15792634,-13557987,-11913164,-10661039,-10463402,-10856614,-9342345,-8684676,-8158076,-7105644,-8883597,-8951447,-8229010,-8560033,-8757414,-9546671,-9873578,-9144970,-10658980,-7829623,-8095110,-9016983,-9281441,-9478819,-9610149,-9939113,-11121843,-8552577,-8618882,-7566195,-7569037,-7180759,-7377103,-8949672,-10915459,-10719623,-11707806,-8880771,-8486527,-8354941,-8487563,-8690125,-8297431,-9936832,-13082254,-13214354,-13478299,1
4871,'2019/09/19 12:51:05:462',42,-7828090,-6512485,-6118238,-6052187,-6183772,-6578017,-7104103,-7761516,-8484980,-9930623,-7302257,-5986908,-5592663,-5592405,-5723991,-5987163,-6447713,-7039593,-7828850,-9998989,-6973549,-5723993,-5461077,-5526869,-5855834,-6251620,-6844530,-7305595,-8226696,-9673370,-6908268,-5855834,-8290174,-11190981,-8759984,-8694962,-9679286,-10532796,-11123902,-11780032,-7039854,-7302767,-15330024,-14675953,-11521488,-9878976,-9810873,-9413801,-9344145,-9407881,-7039852,-6710886,-14869217,-15858170,-13557987,-11913163,-10595502,-10463402,-10790821,-9276552,-8684420,-8158076,-7105644,-8750984,-8818833,-8162190,-8493726,-8691363,-9677743,-9939113,-9144971,-10658980,-7829367,-8095880,-9083805,-9413541,-9611176,-9676457,-10005420,-10924722,-8618113,-8553346,-7566195,-7568781,-7115223,-7311822,-8949672,-10915459,-10785159,-11707806,-8946307,-8486526,-8354941,-8422027,-8690126,-8232150,-10002368,-13082254,-13214354,-13543578,1
4872,'2019/09/19 12:51:05:495',42,-7828090,-6512485,-6118238,-6052187,-6183772,-6578017,-7104103,-7761516,-8484980,-9930623,-7302257,-5986908,-5592663,-5592405,-5723991,-5987163,-6447713,-7039593,-7828850,-9998989,-6973549,-5723993,-5461077,-5526869,-5855834,-6251620,-6844530,-7305595,-8226696,-9673370,-6908268,-5855834,-8290174,-11190981,-8759984,-8694962,-9679286,-10532796,-11123902,-11780032,-7039854,-7302767,-15330024,-14675953,-11521488,-9878976,-9810873,-9413801,-9344145,-9407881,-7039852,-6710886,-14869217,-15858170,-13557987,-11913163,-10595502,-10463402,-10790821,-9276552,-8684420,-8158076,-7105644,-8750984,-8818833,-8162190,-8493726,-8691363,-9677743,-9939113,-9144971,-10658980,-7829367,-8095880,-9083805,-9413541,-9611176,-9676457,-10005420,-10924722,-8618113,-8553346,-7566195,-7568781,-7115223,-7311822,-8949672,-10915459,-10785159,-11707806,-8946307,-8486526,-8354941,-8422027,-8690126,-8232150,-10002368,-13082254,-13214354,-13543578,1
4873,'2019/09/19 12:51:05:528',42,-7828091,-6447204,-6118238,-6052187,-6183773,-6512481,-7104102,-7761772,-8484980,-9865089,-7302257,-5921372,-5592663,-5526869,-5724247,-5987419,-6447713,-7105129,-7829106,-10064524,-6973549,-5723993,-5461077,-5526869,-5921884,-6251878,-6910323,-7502718,-8161674,-9673626,-6908268,-5855834,-8290175,-11717581,-8891825,-8761010,-9810615,-10664125,-11189952,-11846080,-7105390,-7368559,-15330025,-14676209,-11587024,-9878976,-9810872,-9348265,-9343632,-9342345,-7039852,-6710886,-14935010,-15858170,-13557987,-11847627,-10595246,-10463402,-10790820,-9342088,-8619140,-8092795,-7105644,-8684676,-8686476,-8095625,-8492697,-8625055,-9743278,-9938857,-9144971,-10658980,-7829623,-8096138,-9085089,-9610921,-9677741,-9742765,-10006191,-10727856,-8552577,-8618882,-7566194,-7569037,-7115224,-7377358,-8949672,-10915458,-10719623,-11838878,-8946307,-8486527,-8354940,-8487307,-8690125,-8297430,-9936832,-13082254,-13214353,-13609114,1
4874,'2019/09/19 12:51:05:561',42,-7630968,-6315362,-5986396,-5920601,-5986394,-6380894,-6906980,-7629931,-8287858,-9799038,-7105135,-5789786,-5461076,-5395283,-5592405,-5790040,-6250335,-6842470,-7697264,-9932938,-6841963,-5592407,-5329491,-5395283,-5790812,-6186341,-6713714,-7371902,-8095881,-9607577,-6776426,-5723992,-8289917,-11980496,-8826290,-8563889,-9745078,-10533052,-11189952,-11780545,-6908268,-7302766,-15264232,-14544623,-11455695,-9681856,-9613751,-9216679,-9146253,-9210503,-6842729,-6579300,-14869218,-15792633,-13426402,-11716042,-10463660,-10332073,-10659235,-9144966,-8552834,-7960953,-6908265,-8421504,-8356739,-7766145,-8163474,-8426906,-9677228,-9807270,-9013385,-10527394,-7698037,-7898245,-9020325,-9743020,-9679026,-9743279,-9940913,-10399406,-8420991,-8421504,-7369072,-7437196,-6918358,-7180237,-8752551,-10783872,-10653830,-11642013,-8749441,-8420476,-8158074,-8290185,-8558285,-8100566,-9805503,-13016459,-13083024,-13477784,1
4875,'2019/09/19 12:51:05:595',42,-7630968,-6315362,-5986396,-5920601,-5986394,-6380894,-6906980,-7629931,-8287858,-9799038,-7105135,-5789786,-5461076,-5395283,-5592405,-5790040,-6250335,-6842470,-7697264,-9932938,-6841963,-5592407,-5329491,-5395283,-5790812,-6186341,-6713714,-7371902,-8095881,-9607577,-6776426,-5723992,-8289917,-11980496,-8826290,-8563889,-9745078,-10533052,-11189952,-11780545,-6908268,-7302766,-15264232,-14544623,-11455695,-9681856,-9613751,-9216679,-9146253,-9210503,-6842729,-6579300,-14869218,-15792633,-13426402,-11716042,-10463660,-10332073,-10659235,-9144966,-8552834,-7960953,-6908265,-8421504,-8356739,-7766145,-8163474,-8426906,-9677228,-9807270,-9013385,-10527394,-7698037,-7898245,-9020325,-9743020,-9679026,-9743279,-9940913,-10399406,-8420991,-8421504,-7369072,-7437196,-6918358,-7180237,-8752551,-10783872,-10653830,-11642013,-8749441,-8420476,-8158074,-8290185,-8558285,-8100566,-9805503,-13016459,-13083024,-13477784,1
4876,'2019/09/19 12:51:05:628',42,-7499381,-6183520,-5789273,-5723223,-5854807,-6183516,-6840673,-7498344,-8221552,-9601915,-6973292,-5657943,-5329234,-5263440,-5395282,-5658454,-6118748,-6776164,-7500141,-9801352,-6644584,-5460564,-5132112,-5329491,-5659484,-6120549,-6647921,-7371646,-8095624,-9541785,-6644840,-5526870,-8224381,-12111825,-8826547,-8564146,-9811128,-10467261,-11190209,-11715009,-6776425,-7236973,-15198439,-14478831,-11324366,-9550525,-9482165,-9019557,-8949131,-9078917,-6710887,-6447714,-14803425,-15726841,-13360608,-11650248,-10266539,-10266023,-10527648,-9013123,-8420992,-7829367,-6710886,-8158332,-8027260,-7501944,-7899531,-8229011,-9610921,-9740964,-8881543,-10461344,-7566195,-7700609,-8823718,-9744048,-9680055,-9678515,-9678256,-10136493,-8289405,-8289918,-7237486,-7305610,-6786518,-6983116,-8620965,-10717822,-10719622,-11641500,-8617599,-8223354,-8026232,-8158600,-8426699,-7968725,-9673917,-12950408,-13082509,-13477270,1
4877,'2019/09/19 12:51:05:662',42,-7433589,-6052190,-5723481,-5657429,-5789014,-6117723,-6709344,-7432295,-8090222,-9601403,-6907500,-5526614,-5197904,-5132111,-5329489,-5592661,-6052955,-6579298,-7499884,-9735559,-6513255,-5329235,-5066319,-5263698,-5659227,-6054757,-6516592,-7306109,-8095367,-9410455,-6513254,-5461076,-8289918,-12111310,-8826547,-8563891,-9942458,-10401724,-11190209,-11649218,-6645096,-7236973,-15198182,-14413294,-11258572,-9484732,-9416372,-9019043,-8883337,-9078661,-6645094,-6381920,-14803424,-15661048,-13360352,-11584455,-10200746,-10200231,-10461855,-8881539,-8355198,-7763574,-6579301,-8026746,-7895418,-7369589,-7832967,-8097424,-9610664,-9740706,-8815749,-10395551,-7434866,-7634302,-8692646,-9679027,-9548985,-9482163,-9481392,-9874091,-8223611,-8224125,-7171693,-7174280,-6720725,-6982861,-8818088,-10849408,-10851464,-11641755,-8551806,-8157562,-8025975,-8092806,-8360907,-7902933,-9673404,-12819080,-13082252,-13345941,1
4878,'2019/09/19 12:51:05:695',42,-7433589,-6052190,-5723481,-5657429,-5789014,-6117723,-6709344,-7432295,-8090222,-9601403,-6907500,-5526614,-5197904,-5132111,-5329489,-5592661,-6052955,-6579298,-7499884,-9735559,-6513255,-5329235,-5066319,-5263698,-5659227,-6054757,-6516592,-7306109,-8095367,-9410455,-6513254,-5461076,-8289918,-12111310,-8826547,-8563891,-9942458,-10401724,-11190209,-11649218,-6645096,-7236973,-15198182,-14413294,-11258572,-9484732,-9416372,-9019043,-8883337,-9078661,-6645094,-6381920,-14803424,-15661048,-13360352,-11584455,-10200746,-10200231,-10461855,-8881539,-8355198,-7763574,-6579301,-8026746,-7895418,-7369589,-7832967,-8097424,-9610664,-9740706,-8815749,-10395551,-7434866,-7634302,-8692646,-9679027,-9548985,-9482163,-9481392,-9874091,-8223611,-8224125,-7171693,-7174280,-6720725,-6982861,-8818088,-10849408,-10851464,-11641755,-8551806,-8157562,-8025975,-8092806,-8360907,-7902933,-9673404,-12819080,-13082252,-13345941,1
4879,'2019/09/19 12:51:05:728',42,-7433334,-6052190,-5723480,-5657429,-5789014,-6117722,-6709344,-7432295,-8156014,-9536122,-6841964,-5592151,-5197904,-5132111,-5329233,-5592661,-6052955,-6644579,-7499885,-9735304,-6578791,-5329235,-5066319,-5263698,-5659483,-6054757,-6516592,-7305853,-8095623,-9344664,-6513254,-5461076,-8355967,-12110284,-8760755,-8498097,-9811643,-10335931,-11256002,-11649473,-6710888,-7302766,-15132646,-14478574,-11324110,-9418939,-9350837,-9019299,-8883082,-9078917,-6579557,-6381921,-14803424,-15661048,-13294816,-11518918,-10200745,-10200487,-10461599,-8881793,-8289918,-7763574,-6579300,-7960953,-7895161,-7304051,-7767174,-8097167,-9610663,-9740705,-8815749,-10395552,-7434866,-7634045,-8692905,-9547700,-9352377,-9351091,-9284784,-9808299,-8288892,-8224125,-7171693,-7239817,-6786261,-7048911,-9015981,-11046788,-11048588,-11642012,-8617342,-8157561,-8025975,-8092806,-8295371,-7902933,-9608124,-12884360,-13081997,-13345941,1
4880,'2019/09/19 12:51:05:762',42,-7433589,-6117726,-5723480,-5657429,-5788758,-6117722,-6643809,-7432295,-8156014,-9601403,-6907500,-5526614,-5263440,-5132111,-5329233,-5592405,-6052955,-6644834,-7499884,-9735304,-6578791,-5394771,-5066319,-5198162,-5659484,-5989477,-6516592,-7306109,-8226953,-9279127,-6578791,-5461076,-8487296,-12109767,-8761011,-8432047,-9680313,-10204089,-11321539,-11583681,-6645096,-7368560,-15132647,-14413038,-11324109,-9418940,-9350836,-9019043,-8882825,-9079173,-6645094,-6447457,-14868961,-15661047,-13294814,-11584199,-10200745,-10266024,-10461855,-8947074,-8355198,-7763318,-6579300,-7895160,-7829624,-7303794,-7767173,-8096910,-9676199,-9806241,-8815750,-10395551,-7434865,-7568252,-8758698,-9416370,-9221049,-9285556,-9350321,-9742763,-8223611,-8224125,-7171693,-7174281,-6786262,-7311826,-9213360,-11113094,-11049101,-11642013,-8617342,-8157561,-8025975,-8092806,-8360907,-7903188,-9542588,-12884616,-13016717,-13411478,1
4881,'2019/09/19 12:51:05:795',42,-7433589,-6052190,-5789016,-5591893,-5789014,-6183259,-6709088,-7432551,-8155758,-9601403,-6841964,-5526614,-5263441,-5132111,-5329489,-5592661,-6052955,-6644578,-7499885,-9735560,-6578791,-5394771,-5066319,-5263954,-5725790,-6121063,-6516849,-7372159,-8293259,-9213848,-6513254,-5461077,-8487553,-12174789,-8827061,-8497070,-9615291,-10138552,-11322052,-11649475,-6645096,-7434352,-15198438,-14413038,-11323853,-9418940,-9350836,-8953507,-8751496,-9144967,-6644839,-6447714,-14869217,-15661047,-13294815,-11518663,-10266538,-10200487,-10461599,-8881538,-8355198,-7763574,-6579300,-7960696,-7829624,-7238258,-7701637,-8162703,-9741992,-9872034,-8816005,-10395552,-7434866,-7502459,-8693417,-9285297,-9286584,-9220276,-9350321,-9742764,-8223612,-8224125,-7171693,-7239817,-6786263,-7377876,-9213873,-11244680,-11180429,-11642013,-8551806,-8157561,-7960439,-8092806,-8361163,-7902933,-9673404,-12884616,-13082252,-13345941,1
4882,'2019/09/19 12:51:05:828',42,-7433334,-6052190,-5723480,-5591893,-5789014,-6117722,-6709344,-7432550,-8090222,-9601403,-6907499,-5526614,-5263441,-5132111,-5329489,-5592661,-6052955,-6644835,-7434349,-9735559,-6578791,-5394771,-5066319,-5263955,-5792097,-6187113,-6648435,-7438209,-8424846,-9345176,-6513254,-5461076,-8487297,-12240068,-8892597,-8431019,-9615547,-10072759,-11322053,-11715523,-6710632,-7434609,-15198439,-14347246,-11258316,-9418941,-9416372,-8953507,-8751239,-9079430,-6645094,-6447714,-14869474,-15595511,-13229023,-11518662,-10201002,-10200487,-10461854,-8881538,-8289918,-7763574,-6579301,-8026745,-7829881,-7238258,-7767173,-8162960,-9676713,-9872035,-8750213,-10395551,-7434866,-7436152,-8692905,-9351090,-9352376,-9286070,-9481905,-9874349,-8223612,-8224125,-7237229,-7239816,-6720726,-7311826,-9213360,-11113094,-11048844,-11576732,-8551806,-8157561,-8025976,-8092806,-8360908,-7903188,-9608124,-12884615,-13016717,-13411477,1
4883,'2019/09/19 12:51:05:862',42,-7433334,-6052190,-5723480,-5591893,-5789014,-6117722,-6709344,-7432550,-8090222,-9601403,-6907499,-5526614,-5263441,-5132111,-5329489,-5592661,-6052955,-6644835,-7434349,-9735559,-6578791,-5394771,-5066319,-5263955,-5792097,-6187113,-6648435,-7438209,-8424846,-9345176,-6513254,-5461076,-8487297,-12240068,-8892597,-8431019,-9615547,-10072759,-11322053,-11715523,-6710632,-7434609,-15198439,-14347246,-11258316,-9418941,-9416372,-8953507,-8751239,-9079430,-6645094,-6447714,-14869474,-15595511,-13229023,-11518662,-10201002,-10200487,-10461854,-8881538,-8289918,-7763574,-6579301,-8026745,-7829881,-7238258,-7767173,-8162960,-9676713,-9872035,-8750213,-10395551,-7434866,-7436152,-8692905,-9351090,-9352376,-9286070,-9481905,-9874349,-8223612,-8224125,-7237229,-7239816,-6720726,-7311826,-9213360,-11113094,-11048844,-11576732,-8551806,-8157561,-8025976,-8092806,-8360908,-7903188,-9608124,-12884615,-13016717,-13411477,1
4884,'2019/09/19 12:51:05:895',42,-7368053,-6052190,-5723480,-5657429,-5789015,-6117722,-6709344,-7432551,-8155759,-9536123,-6841964,-5526614,-5263441,-5132111,-5329489,-5657941,-6052955,-6644834,-7499885,-9801094,-6578791,-5329235,-5066319,-5264211,-5923942,-6319470,-6714998,-7570052,-8622225,-9476506,-6579046,-5461076,-8421504,-12239298,-8826548,-8298920,-9615548,-10007222,-11322053,-11715782,-6710632,-7500145,-15264232,-14346989,-11192780,-9550269,-9416372,-8953506,-8685445,-9079174,-6645094,-6579043,-15001060,-15595256,-13229022,-11518662,-10266539,-10200487,-10461854,-8881538,-8289918,-7763318,-6645093,-8158331,-7961210,-7304308,-7767687,-8163475,-9742250,-9872292,-8815749,-10395551,-7434865,-7435894,-8627369,-9416883,-9548984,-9351862,-9547443,-9874350,-8223611,-8224125,-7171437,-7174281,-6720726,-7180497,-9147567,-11112837,-10917515,-11642012,-8617342,-8157561,-7960439,-8092806,-8360907,-7902933,-9608124,-12819080,-13016716,-13346197,1
4885,'2019/09/19 12:51:05:928',42,-7433589,-6052191,-5723481,-5657429,-5789015,-6183258,-6709344,-7432550,-8221550,-9601659,-6841963,-5526614,-5263440,-5197647,-5329489,-5592661,-6052956,-6644835,-7499885,-9735560,-6578791,-5329235,-5066319,-5264468,-6122347,-6583156,-6912892,-7833481,-8754325,-9608349,-6513510,-5461076,-8355711,-12239041,-8629169,-8101027,-9680571,-10006708,-11256261,-11781575,-6710632,-7565681,-15264488,-14215916,-11126988,-9550525,-9481653,-8953507,-8619652,-8947588,-6645094,-6579300,-15066852,-15529719,-13163229,-11453126,-10266795,-10266023,-10461599,-8881538,-8355455,-7763574,-6710886,-8224125,-7961724,-7370102,-7768201,-8294804,-9676970,-9872292,-8750213,-10395552,-7434865,-7435895,-8627624,-9351348,-9417912,-9286069,-9481906,-9874350,-8223612,-8224125,-7171693,-7174281,-6720726,-7180753,-9213103,-11113094,-11048843,-11576477,-8617342,-8157561,-8025975,-8092806,-8360908,-7968469,-9608124,-12884615,-13016716,-13345941,1
4886,'2019/09/19 12:51:05:962',42,-7433589,-6052191,-5723481,-5657429,-5789015,-6183258,-6709344,-7432550,-8221550,-9601659,-6841963,-5526614,-5263440,-5197647,-5329489,-5592661,-6052956,-6644835,-7499885,-9735560,-6578791,-5329235,-5066319,-5264468,-6122347,-6583156,-6912892,-7833481,-8754325,-9608349,-6513510,-5461076,-8355711,-12239041,-8629169,-8101027,-9680571,-10006708,-11256261,-11781575,-6710632,-7565681,-15264488,-14215916,-11126988,-9550525,-9481653,-8953507,-8619652,-8947588,-6645094,-6579300,-15066852,-15529719,-13163229,-11453126,-10266795,-10266023,-10461599,-8881538,-8355455,-7763574,-6710886,-8224125,-7961724,-7370102,-7768201,-8294804,-9676970,-9872292,-8750213,-10395552,-7434865,-7435895,-8627624,-9351348,-9417912,-9286069,-9481906,-9874350,-8223612,-8224125,-7171693,-7174281,-6720726,-7180753,-9213103,-11113094,-11048843,-11576477,-8617342,-8157561,-8025975,-8092806,-8360908,-7968469,-9608124,-12884615,-13016716,-13345941,1
